"age","education","jobclass","wage"
31,"2. HS Grad","1. Industrial",81.2832532842527
43,"1. < HS Grad","1. Industrial",90.4819133566401
57,"5. Advanced Degree","2. Information",109.833985642199
40,"5. Advanced Degree","2. Information",148.413159102577
48,"2. HS Grad","2. Information",84.5294690248517
46,"4. College Grad","1. Industrial",101.82435207568
58,"4. College Grad","1. Industrial",104.921506533664
50,"1. < HS Grad","1. Industrial",104.921506533664
38,"3. Some College","2. Information",99.6894636984864
33,"5. Advanced Degree","2. Information",101.402052302992
52,"3. Some College","2. Information",149.055895589404
48,"1. < HS Grad","1. Industrial",73.7757432746946
53,"5. Advanced Degree","2. Information",160.642475408263
37,"3. Some College","2. Information",118.884359339886
43,"2. HS Grad","1. Industrial",119.405204322401
54,"3. Some College","1. Industrial",107.903923866876
41,"5. Advanced Degree","2. Information",154.868367231559
57,"4. College Grad","1. Industrial",75.3556793180091
54,"5. Advanced Degree","1. Industrial",118.539502533774
25,"2. HS Grad","1. Industrial",76.8936025176112
35,"1. < HS Grad","2. Information",62.198679430261
29,"3. Some College","1. Industrial",182.020620963512
36,"2. HS Grad","1. Industrial",267.901086855275
43,"4. College Grad","1. Industrial",141.77517233318
41,"4. College Grad","2. Information",186.876677628007
52,"4. College Grad","1. Industrial",72.1504556815713
48,"2. HS Grad","1. Industrial",49.5553381215226
51,"2. HS Grad","2. Information",81.2832532842527
55,"3. Some College","2. Information",118.884359339886
37,"5. Advanced Degree","2. Information",97.4932940453934
48,"3. Some College","1. Industrial",111.720849360989
42,"1. < HS Grad","1. Industrial",101.82435207568
43,"4. College Grad","1. Industrial",127.115743812184
32,"2. HS Grad","1. Industrial",87.9810327856054
33,"4. College Grad","1. Industrial",84.0459576539924
48,"2. HS Grad","1. Industrial",78.3924668009837
20,"3. Some College","2. Information",46.3665027412862
43,"2. HS Grad","1. Industrial",132.860765311572
58,"2. HS Grad","2. Information",61.5945831752282
38,"3. Some College","1. Industrial",99.6894636984864
23,"2. HS Grad","2. Information",66.2294082943902
54,"2. HS Grad","1. Industrial",108.874525834712
66,"5. Advanced Degree","1. Industrial",99.6894636984864
47,"5. Advanced Degree","2. Information",152.838800991182
35,"3. Some College","2. Information",76.8936025176112
39,"2. HS Grad","1. Industrial",143.134940811134
35,"3. Some College","2. Information",125.20428658029
40,"3. Some College","1. Industrial",75.610695863947
41,"2. HS Grad","1. Industrial",109.833985642199
40,"5. Advanced Degree","2. Information",176.989650489877
50,"2. HS Grad","1. Industrial",59.0970640815891
35,"2. HS Grad","1. Industrial",99.6894636984864
43,"3. Some College","1. Industrial",95.2307125669819
26,"3. Some College","2. Information",104.921506533664
23,"2. HS Grad","2. Information",49.5553381215226
61,"5. Advanced Degree","2. Information",130.982177377461
24,"4. College Grad","2. Information",43.7351116779821
66,"3. Some College","2. Information",118.884359339886
50,"2. HS Grad","1. Industrial",109.833985642199
22,"2. HS Grad","2. Information",75.0431540173515
62,"2. HS Grad","2. Information",91.6992261117042
55,"4. College Grad","2. Information",105.927810775063
41,"4. College Grad","1. Industrial",73.7757432746946
54,"4. College Grad","2. Information",170.156834417801
29,"4. College Grad","1. Industrial",138.299126920883
39,"2. HS Grad","1. Industrial",101.82435207568
71,"4. College Grad","2. Information",87.9810327856054
22,"4. College Grad","1. Industrial",78.3924668009837
48,"4. College Grad","2. Information",123.089699847943
35,"3. Some College","1. Industrial",116.265324062503
46,"4. College Grad","1. Industrial",90.4819133566401
51,"1. < HS Grad","1. Industrial",109.833985642199
55,"2. HS Grad","2. Information",104.921506533664
36,"2. HS Grad","2. Information",118.884359339886
57,"2. HS Grad","1. Industrial",94.0727147457005
21,"2. HS Grad","1. Industrial",141.77517233318
60,"5. Advanced Degree","2. Information",128.680488220624
41,"3. Some College","1. Industrial",73.7757432746946
56,"4. College Grad","2. Information",139.353811767493
32,"4. College Grad","2. Information",94.0727147457005
32,"2. HS Grad","1. Industrial",73.7757432746946
36,"3. Some College","1. Industrial",107.903923866876
28,"2. HS Grad","1. Industrial",64.5420748732979
60,"5. Advanced Degree","2. Information",138.299126920883
41,"3. Some College","2. Information",89.2428846644714
55,"3. Some College","1. Industrial",99.6894636984864
36,"3. Some College","1. Industrial",109.833985642199
46,"3. Some College","2. Information",90.4819133566401
62,"2. HS Grad","1. Industrial",89.4924795180001
44,"2. HS Grad","1. Industrial",102.766280877288
36,"4. College Grad","1. Industrial",118.884359339886
41,"2. HS Grad","2. Information",148.413159102577
22,"4. College Grad","2. Information",114.475713290347
51,"5. Advanced Degree","2. Information",129.983634818897
57,"1. < HS Grad","2. Information",110.782650276254
55,"2. HS Grad","2. Information",114.475713290347
36,"4. College Grad","2. Information",148.413159102577
43,"5. Advanced Degree","2. Information",276.778413321176
38,"3. Some College","2. Information",23.9529444789965
27,"3. Some College","2. Information",103.90247060316
32,"3. Some College","1. Industrial",118.884359339886
44,"1. < HS Grad","1. Industrial",71.6867436659172
56,"4. College Grad","1. Industrial",276.778413321176
38,"4. College Grad","2. Information",141.77517233318
36,"1. < HS Grad","1. Industrial",99.6894636984864
28,"3. Some College","1. Industrial",108.874525834712
39,"2. HS Grad","1. Industrial",79.8549003093467
42,"2. HS Grad","2. Information",78.9846061809321
51,"1. < HS Grad","1. Industrial",82.6796372966372
55,"2. HS Grad","2. Information",89.4924795180001
39,"5. Advanced Degree","2. Information",130.982177377461
42,"1. < HS Grad","1. Industrial",109.706051812711
33,"5. Advanced Degree","2. Information",117.146816914805
23,"2. HS Grad","2. Information",73.7757432746946
40,"4. College Grad","1. Industrial",81.2832532842527
40,"3. Some College","1. Industrial",80.8581959564691
51,"3. Some College","1. Industrial",107.903923866876
76,"4. College Grad","1. Industrial",76.8936025176112
57,"5. Advanced Degree","1. Industrial",87.9810327856054
27,"3. Some College","1. Industrial",95.2307125669819
26,"2. HS Grad","1. Industrial",84.0459576539924
25,"2. HS Grad","1. Industrial",99.6894636984864
27,"3. Some College","1. Industrial",101.402052302992
33,"3. Some College","2. Information",87.9810327856054
51,"1. < HS Grad","1. Industrial",87.9810327856054
22,"4. College Grad","2. Information",94.0727147457005
47,"2. HS Grad","1. Industrial",128.199636871795
34,"3. Some College","2. Information",136.517655222436
47,"3. Some College","1. Industrial",107.903923866876
31,"3. Some College","1. Industrial",123.089699847943
46,"2. HS Grad","1. Industrial",91.6992261117042
47,"2. HS Grad","2. Information",78.3924668009837
49,"4. College Grad","1. Industrial",154.68529299563
40,"4. College Grad","1. Industrial",136.15771083723
51,"1. < HS Grad","2. Information",81.2832532842527
31,"3. Some College","1. Industrial",76.2832778539642
58,"2. HS Grad","2. Information",109.833985642199
48,"3. Some College","1. Industrial",87.7884362154584
54,"4. College Grad","1. Industrial",127.115743812184
56,"5. Advanced Degree","2. Information",154.072997206315
61,"2. HS Grad","1. Industrial",109.833985642199
32,"5. Advanced Degree","1. Industrial",138.299126920883
60,"4. College Grad","2. Information",164.646988930328
42,"3. Some College","1. Industrial",138.299126920883
22,"3. Some College","2. Information",44.9782920272516
46,"3. Some College","1. Industrial",106.723977625299
53,"1. < HS Grad","2. Information",114.475713290347
43,"4. College Grad","1. Industrial",73.7757432746946
32,"2. HS Grad","1. Industrial",75.3556793180091
30,"4. College Grad","1. Industrial",141.77517233318
50,"5. Advanced Degree","2. Information",109.833985642199
40,"5. Advanced Degree","2. Information",277.79948020565
55,"1. < HS Grad","2. Information",79.8549003093467
42,"4. College Grad","2. Information",166.324941233877
35,"2. HS Grad","1. Industrial",75.3556793180091
33,"4. College Grad","2. Information",100.086742317948
33,"3. Some College","2. Information",102.870246933215
38,"2. HS Grad","2. Information",118.712094053725
41,"2. HS Grad","2. Information",117.146816914805
42,"5. Advanced Degree","2. Information",123.500017774584
58,"4. College Grad","2. Information",148.413159102577
45,"2. HS Grad","1. Industrial",76.8936025176112
47,"2. HS Grad","2. Information",109.833985642199
30,"2. HS Grad","2. Information",105.927810775063
34,"4. College Grad","2. Information",160.642475408263
43,"5. Advanced Degree","2. Information",149.695042068453
58,"1. < HS Grad","1. Industrial",99.6894636984864
44,"3. Some College","1. Industrial",104.923531700709
28,"1. < HS Grad","1. Industrial",61.1875264339915
46,"3. Some College","2. Information",105.927810775063
36,"3. Some College","1. Industrial",107.903923866876
37,"2. HS Grad","2. Information",70.8150386167557
47,"4. College Grad","2. Information",160.642475408263
56,"3. Some College","2. Information",99.6894636984864
38,"3. Some College","2. Information",111.720849360989
41,"1. < HS Grad","1. Industrial",75.3556793180091
62,"3. Some College","2. Information",94.0727147457005
40,"3. Some College","2. Information",87.9810327856054
44,"5. Advanced Degree","2. Information",123.089699847943
56,"4. College Grad","1. Industrial",99.6894636984864
51,"3. Some College","1. Industrial",76.8936025176112
41,"3. Some College","1. Industrial",86.6951548289402
52,"5. Advanced Degree","2. Information",176.989650489877
27,"3. Some College","2. Information",100.764272842107
52,"4. College Grad","1. Industrial",114.475713290347
51,"2. HS Grad","1. Industrial",67.1792914754174
51,"2. HS Grad","1. Industrial",79.8549003093467
28,"4. College Grad","2. Information",90.4819133566401
49,"2. HS Grad","2. Information",57.970942177273
61,"1. < HS Grad","1. Industrial",114.475713290347
39,"2. HS Grad","2. Information",99.6894636984864
23,"1. < HS Grad","1. Industrial",89.4924795180001
53,"5. Advanced Degree","1. Industrial",151.805096289083
55,"3. Some College","2. Information",87.9810327856054
48,"2. HS Grad","2. Information",87.9810327856054
50,"4. College Grad","2. Information",104.921506533664
31,"1. < HS Grad","1. Industrial",65.1108537153447
53,"2. HS Grad","1. Industrial",128.680488220624
49,"4. College Grad","1. Industrial",154.68529299563
49,"4. College Grad","1. Industrial",130.982177377461
43,"2. HS Grad","1. Industrial",120.589436530402
20,"2. HS Grad","1. Industrial",81.2832532842527
46,"2. HS Grad","2. Information",110.172930287822
48,"4. College Grad","1. Industrial",152.216806827106
19,"2. HS Grad","1. Industrial",70.4760196469445
56,"4. College Grad","1. Industrial",85.3839403789827
44,"3. Some College","1. Industrial",101.82435207568
23,"2. HS Grad","1. Industrial",85.3839403789827
42,"4. College Grad","2. Information",101.82435207568
32,"5. Advanced Degree","1. Industrial",118.884359339886
32,"2. HS Grad","1. Industrial",73.7757432746946
43,"2. HS Grad","1. Industrial",73.7757432746946
57,"4. College Grad","1. Industrial",138.610994032645
26,"3. Some College","2. Information",109.833985642199
67,"3. Some College","2. Information",151.591484239814
31,"5. Advanced Degree","2. Information",176.989650489877
49,"3. Some College","2. Information",103.90247060316
29,"4. College Grad","1. Industrial",128.680488220624
41,"3. Some College","1. Industrial",108.874525834712
35,"2. HS Grad","2. Information",87.9810327856054
39,"2. HS Grad","1. Industrial",95.2307125669819
33,"3. Some College","2. Information",98.5993438603892
53,"4. College Grad","2. Information",141.77517233318
43,"4. College Grad","2. Information",123.089699847943
36,"4. College Grad","2. Information",94.6540203819701
38,"5. Advanced Degree","2. Information",148.413159102577
58,"2. HS Grad","1. Industrial",104.921506533664
45,"4. College Grad","2. Information",123.089699847943
34,"2. HS Grad","1. Industrial",94.5960991038653
30,"4. College Grad","2. Information",127.115743812184
21,"2. HS Grad","1. Industrial",29.3769761006037
39,"4. College Grad","2. Information",129.453644576625
28,"3. Some College","1. Industrial",109.833985642199
54,"2. HS Grad","1. Industrial",99.6894636984864
24,"3. Some College","1. Industrial",90.4819133566401
57,"5. Advanced Degree","1. Industrial",70.8150386167557
48,"2. HS Grad","2. Information",95.2307125669819
31,"3. Some College","2. Information",109.833985642199
47,"5. Advanced Degree","2. Information",182.020620963512
44,"4. College Grad","2. Information",160.642475408263
30,"2. HS Grad","1. Industrial",70.4760196469445
41,"4. College Grad","2. Information",130.982177377461
26,"4. College Grad","1. Industrial",105.927810775063
32,"3. Some College","1. Industrial",109.833985642199
39,"2. HS Grad","2. Information",97.4710060955894
42,"3. Some College","2. Information",111.720849360989
24,"4. College Grad","2. Information",172.217265521809
44,"5. Advanced Degree","2. Information",129.453644576625
30,"4. College Grad","2. Information",127.115743812184
58,"4. College Grad","2. Information",134.705375118879
33,"2. HS Grad","2. Information",94.0727147457005
56,"2. HS Grad","1. Industrial",94.0727147457005
28,"3. Some College","1. Industrial",96.9340904570115
41,"5. Advanced Degree","2. Information",276.778413321176
22,"3. Some College","1. Industrial",32.3664131748549
37,"3. Some College","1. Industrial",84.450253670189
18,"1. < HS Grad","1. Industrial",65.1108537153447
37,"4. College Grad","2. Information",84.7183897030478
43,"4. College Grad","1. Industrial",167.706575552614
49,"2. HS Grad","2. Information",94.0727147457005
36,"4. College Grad","1. Industrial",134.705375118879
47,"5. Advanced Degree","1. Industrial",81.2832532842527
52,"4. College Grad","1. Industrial",134.705375118879
34,"3. Some College","1. Industrial",114.475713290347
62,"4. College Grad","2. Information",130.982177377461
44,"1. < HS Grad","1. Industrial",104.921506533664
48,"1. < HS Grad","1. Industrial",152.216806827106
51,"2. HS Grad","2. Information",124.720446242886
35,"4. College Grad","1. Industrial",148.413159102577
42,"2. HS Grad","1. Industrial",89.2428846644714
34,"4. College Grad","1. Industrial",82.6796372966372
50,"4. College Grad","1. Industrial",94.0727147457005
50,"4. College Grad","2. Information",153.457515308961
55,"4. College Grad","2. Information",46.7632687977187
56,"2. HS Grad","1. Industrial",129.453644576625
50,"2. HS Grad","2. Information",130.982177377461
44,"4. College Grad","2. Information",94.0727147457005
30,"4. College Grad","2. Information",99.6894636984864
34,"4. College Grad","2. Information",128.680488220624
50,"2. HS Grad","2. Information",73.7757432746946
51,"4. College Grad","2. Information",110.782650276254
53,"3. Some College","2. Information",99.6894636984864
40,"5. Advanced Degree","2. Information",91.6992261117042
34,"2. HS Grad","2. Information",82.6796372966372
36,"3. Some College","1. Industrial",118.884359339886
44,"3. Some College","2. Information",148.413159102577
54,"2. HS Grad","1. Industrial",95.2307125669819
36,"4. College Grad","1. Industrial",163.515863976238
62,"5. Advanced Degree","2. Information",279.501781963737
33,"5. Advanced Degree","2. Information",114.475713290347
44,"2. HS Grad","1. Industrial",102.870246933215
80,"2. HS Grad","2. Information",87.9810327856054
45,"2. HS Grad","2. Information",87.9810327856054
58,"4. College Grad","2. Information",70.4760196469445
51,"3. Some College","1. Industrial",101.82435207568
60,"3. Some College","2. Information",277.601417511009
33,"1. < HS Grad","1. Industrial",87.9810327856054
28,"3. Some College","2. Information",104.921506533664
37,"4. College Grad","1. Industrial",127.115743812184
56,"3. Some College","2. Information",99.6894636984864
59,"5. Advanced Degree","2. Information",171.765132627508
56,"2. HS Grad","2. Information",75.0431540173515
34,"1. < HS Grad","1. Industrial",72.1504556815713
37,"2. HS Grad","1. Industrial",34.6074177301288
36,"4. College Grad","1. Industrial",94.0727147457005
45,"4. College Grad","2. Information",176.989650489877
36,"5. Advanced Degree","2. Information",140.398200161944
23,"3. Some College","2. Information",27.1405792079024
56,"2. HS Grad","2. Information",127.115743812184
33,"3. Some College","1. Industrial",114.475713290347
48,"1. < HS Grad","1. Industrial",127.115743812184
28,"2. HS Grad","1. Industrial",82.6796372966372
37,"3. Some College","1. Industrial",101.82435207568
56,"2. HS Grad","2. Information",86.6951548289402
22,"3. Some College","1. Industrial",63.1888610037461
60,"2. HS Grad","1. Industrial",114.926521781463
30,"4. College Grad","1. Industrial",81.2832532842527
50,"2. HS Grad","1. Industrial",101.82435207568
38,"5. Advanced Degree","2. Information",101.82435207568
55,"5. Advanced Degree","2. Information",103.181326958727
26,"4. College Grad","1. Industrial",113.567089569751
39,"3. Some College","2. Information",148.413159102577
42,"5. Advanced Degree","2. Information",148.413159102577
71,"4. College Grad","2. Information",105.69144753053
33,"3. Some College","2. Information",128.680488220624
49,"2. HS Grad","1. Industrial",51.7514403709426
45,"3. Some College","1. Industrial",81.2832532842527
41,"5. Advanced Degree","1. Industrial",158.294621427791
59,"1. < HS Grad","1. Industrial",54.121205395165
33,"4. College Grad","2. Information",127.115743812184
47,"1. < HS Grad","1. Industrial",71.6867436659172
34,"3. Some College","2. Information",145.143601176911
23,"3. Some College","2. Information",94.0727147457005
32,"2. HS Grad","1. Industrial",127.901232979118
30,"4. College Grad","2. Information",102.870246933215
54,"2. HS Grad","2. Information",89.4924795180001
46,"3. Some College","1. Industrial",104.921506533664
52,"4. College Grad","2. Information",137.590142766506
50,"2. HS Grad","1. Industrial",176.989650489877
57,"2. HS Grad","1. Industrial",97.4932940453934
46,"3. Some College","1. Industrial",100.764272842107
30,"3. Some College","2. Information",81.2832532842527
32,"3. Some College","1. Industrial",56.9055391446732
53,"3. Some College","1. Industrial",105.927810775063
48,"4. College Grad","1. Industrial",138.299126920883
31,"3. Some College","2. Information",108.874525834712
50,"2. HS Grad","1. Industrial",76.8936025176112
41,"4. College Grad","1. Industrial",109.833985642199
47,"2. HS Grad","1. Industrial",94.0727147457005
37,"2. HS Grad","2. Information",75.3556793180091
24,"3. Some College","2. Information",74.5711617723683
53,"1. < HS Grad","1. Industrial",81.2832532842527
39,"2. HS Grad","1. Industrial",95.2307125669819
47,"3. Some College","1. Industrial",145.143601176911
36,"4. College Grad","2. Information",140.398200161944
34,"4. College Grad","2. Information",148.413159102577
45,"3. Some College","2. Information",99.6894636984864
60,"1. < HS Grad","1. Industrial",59.0970640815891
43,"1. < HS Grad","2. Information",118.884359339886
20,"2. HS Grad","1. Industrial",64.3510245722737
27,"4. College Grad","1. Industrial",133.232350826567
35,"2. HS Grad","1. Industrial",59.0970640815891
50,"2. HS Grad","1. Industrial",104.921506533664
56,"2. HS Grad","1. Industrial",60.1541246622441
19,"3. Some College","1. Industrial",30.9237526933873
35,"4. College Grad","2. Information",109.833985642199
23,"1. < HS Grad","1. Industrial",65.1108537153447
45,"2. HS Grad","1. Industrial",94.0727147457005
54,"1. < HS Grad","2. Information",65.1108537153447
43,"2. HS Grad","2. Information",87.9810327856054
42,"5. Advanced Degree","1. Industrial",176.989650489877
51,"4. College Grad","2. Information",189.244162932803
49,"4. College Grad","2. Information",79.8549003093467
48,"2. HS Grad","2. Information",111.185461930226
50,"4. College Grad","1. Industrial",118.884359339886
37,"4. College Grad","1. Industrial",81.2832532842527
38,"5. Advanced Degree","1. Industrial",186.876677628007
58,"4. College Grad","2. Information",154.68529299563
41,"1. < HS Grad","1. Industrial",124.720446242886
51,"4. College Grad","2. Information",277.79948020565
51,"3. Some College","2. Information",99.5919888162707
44,"1. < HS Grad","2. Information",87.9810327856054
43,"4. College Grad","2. Information",114.475713290347
34,"3. Some College","1. Industrial",145.143601176911
43,"4. College Grad","1. Industrial",138.299126920883
59,"4. College Grad","1. Industrial",256.400649562425
61,"2. HS Grad","1. Industrial",113.567089569751
40,"1. < HS Grad","1. Industrial",118.019753340006
49,"3. Some College","2. Information",104.921506533664
55,"4. College Grad","1. Industrial",130.982177377461
54,"5. Advanced Degree","2. Information",123.089699847943
41,"2. HS Grad","2. Information",109.833985642199
29,"2. HS Grad","1. Industrial",109.833985642199
66,"2. HS Grad","2. Information",138.299126920883
61,"5. Advanced Degree","2. Information",107.433970610403
34,"2. HS Grad","1. Industrial",105.927810775063
41,"2. HS Grad","1. Industrial",121.430313822622
48,"1. < HS Grad","2. Information",85.3839403789827
26,"4. College Grad","1. Industrial",91.6992261117042
54,"3. Some College","2. Information",90.4819133566401
44,"2. HS Grad","1. Industrial",104.921506533664
60,"4. College Grad","2. Information",147.116689159978
57,"2. HS Grad","1. Industrial",81.2832532842527
53,"2. HS Grad","2. Information",107.903923866876
54,"5. Advanced Degree","2. Information",118.884359339886
37,"4. College Grad","2. Information",104.921506533664
62,"2. HS Grad","2. Information",127.115743812184
40,"3. Some College","2. Information",87.9810327856054
39,"2. HS Grad","2. Information",111.720849360989
55,"2. HS Grad","1. Industrial",81.2832532842527
57,"4. College Grad","2. Information",123.089699847943
45,"4. College Grad","1. Industrial",176.989650489877
41,"4. College Grad","1. Industrial",82.6796372966372
28,"3. Some College","1. Industrial",102.766280877288
58,"5. Advanced Degree","1. Industrial",120.589436530402
47,"5. Advanced Degree","2. Information",141.77517233318
60,"5. Advanced Degree","2. Information",106.921814091211
26,"4. College Grad","2. Information",268.266292012557
52,"3. Some College","1. Industrial",109.833985642199
31,"3. Some College","1. Industrial",99.6894636984864
63,"5. Advanced Degree","1. Industrial",200.543262324662
42,"2. HS Grad","1. Industrial",109.833985642199
30,"5. Advanced Degree","2. Information",125.525498433836
52,"3. Some College","2. Information",114.475713290347
38,"5. Advanced Degree","2. Information",160.642475408263
29,"1. < HS Grad","1. Industrial",99.6894636984864
42,"4. College Grad","2. Information",160.642475408263
57,"4. College Grad","2. Information",125.525498433836
46,"3. Some College","1. Industrial",133.232350826567
21,"1. < HS Grad","1. Industrial",75.0431540173515
34,"3. Some College","1. Industrial",109.833985642199
39,"2. HS Grad","1. Industrial",63.1888610037461
26,"3. Some College","1. Industrial",95.2307125669819
42,"1. < HS Grad","2. Information",111.720849360989
48,"3. Some College","2. Information",78.3924668009837
54,"2. HS Grad","1. Industrial",99.6894636984864
80,"2. HS Grad","1. Industrial",82.6796372966372
37,"2. HS Grad","1. Industrial",78.3924668009837
31,"3. Some College","2. Information",81.2832532842527
41,"2. HS Grad","2. Information",70.8150386167557
37,"4. College Grad","2. Information",148.413159102577
43,"4. College Grad","2. Information",130.602227520314
54,"4. College Grad","2. Information",200.543262324662
39,"5. Advanced Degree","2. Information",148.413159102577
45,"2. HS Grad","2. Information",87.9810327856054
21,"2. HS Grad","2. Information",96.1440722120499
59,"3. Some College","1. Industrial",104.921506533664
29,"4. College Grad","1. Industrial",62.2386812563875
29,"4. College Grad","2. Information",137.590142766506
33,"1. < HS Grad","2. Information",87.9810327856054
45,"4. College Grad","1. Industrial",155.900506146767
53,"5. Advanced Degree","1. Industrial",176.989650489877
63,"4. College Grad","1. Industrial",123.089699847943
56,"4. College Grad","2. Information",138.299126920883
21,"2. HS Grad","1. Industrial",63.1888610037461
39,"2. HS Grad","1. Industrial",73.7757432746946
30,"4. College Grad","2. Information",182.020620963512
42,"4. College Grad","2. Information",116.265324062503
40,"3. Some College","1. Industrial",94.0727147457005
47,"3. Some College","1. Industrial",148.413159102577
43,"3. Some College","2. Information",20.0855369231877
42,"3. Some College","2. Information",111.720849360989
50,"4. College Grad","2. Information",148.413159102577
39,"2. HS Grad","1. Industrial",81.2832532842527
50,"4. College Grad","2. Information",70.4760196469445
60,"5. Advanced Degree","2. Information",92.8958447894966
57,"3. Some College","1. Industrial",87.9810327856054
38,"2. HS Grad","1. Industrial",89.4924795180001
49,"2. HS Grad","2. Information",102.870246933215
51,"2. HS Grad","2. Information",73.7757432746946
33,"3. Some College","2. Information",66.2294082943902
59,"3. Some College","2. Information",117.146816914805
41,"2. HS Grad","2. Information",101.82435207568
33,"5. Advanced Degree","2. Information",116.265324062503
28,"4. College Grad","2. Information",126.323880709786
49,"3. Some College","2. Information",82.7417541674462
51,"4. College Grad","1. Industrial",112.6488963421
36,"4. College Grad","1. Industrial",118.884359339886
26,"3. Some College","1. Industrial",87.9810327856054
22,"4. College Grad","2. Information",54.0299651757595
47,"2. HS Grad","2. Information",117.146816914805
59,"5. Advanced Degree","1. Industrial",118.884359339886
41,"4. College Grad","2. Information",127.901232979118
32,"4. College Grad","2. Information",87.9810327856054
45,"1. < HS Grad","1. Industrial",109.833985642199
39,"1. < HS Grad","1. Industrial",68.7480877337669
64,"2. HS Grad","2. Information",95.2307125669819
36,"4. College Grad","1. Industrial",134.705375118879
61,"2. HS Grad","2. Information",81.2832532842527
34,"1. < HS Grad","1. Industrial",68.7480877337669
52,"5. Advanced Degree","2. Information",134.705375118879
33,"2. HS Grad","1. Industrial",81.2832532842527
36,"4. College Grad","1. Industrial",150.695182101741
34,"2. HS Grad","1. Industrial",94.0727147457005
39,"1. < HS Grad","1. Industrial",75.3556793180091
59,"5. Advanced Degree","2. Information",141.77517233318
49,"4. College Grad","1. Industrial",175.93299770235
40,"5. Advanced Degree","2. Information",198.350290464385
49,"2. HS Grad","1. Industrial",94.0727147457005
25,"2. HS Grad","1. Industrial",81.2832532842527
59,"4. College Grad","1. Industrial",81.2832532842527
39,"2. HS Grad","1. Industrial",76.436454372814
40,"3. Some College","1. Industrial",94.0727147457005
51,"4. College Grad","2. Information",104.921506533664
63,"2. HS Grad","1. Industrial",110.782650276254
53,"1. < HS Grad","2. Information",92.8958447894966
25,"4. College Grad","1. Industrial",99.6894636984864
53,"2. HS Grad","1. Industrial",85.3839403789827
23,"4. College Grad","2. Information",75.3556793180091
36,"2. HS Grad","1. Industrial",72.1504556815713
19,"2. HS Grad","1. Industrial",31.4109962716359
47,"2. HS Grad","1. Industrial",92.8958447894966
43,"5. Advanced Degree","2. Information",103.90247060316
40,"4. College Grad","2. Information",111.720849360989
38,"5. Advanced Degree","2. Information",180.779952229859
63,"3. Some College","2. Information",109.833985642199
45,"4. College Grad","1. Industrial",36.6737041960799
32,"2. HS Grad","2. Information",73.7757432746946
37,"4. College Grad","2. Information",98.5993438603892
37,"2. HS Grad","1. Industrial",57.4636470385133
41,"5. Advanced Degree","2. Information",118.884359339886
45,"4. College Grad","2. Information",82.6796372966372
22,"3. Some College","1. Industrial",81.2832532842527
58,"5. Advanced Degree","2. Information",227.458934033008
44,"2. HS Grad","2. Information",91.6992261117042
39,"3. Some College","2. Information",116.265324062503
40,"2. HS Grad","1. Industrial",141.77517233318
33,"3. Some College","2. Information",81.2832532842527
35,"5. Advanced Degree","1. Industrial",91.0932184689733
63,"5. Advanced Degree","1. Industrial",114.475713290347
45,"5. Advanced Degree","1. Industrial",160.642475408263
31,"2. HS Grad","1. Industrial",99.6894636984864
41,"5. Advanced Degree","1. Industrial",92.8958447894966
66,"5. Advanced Degree","2. Information",276.778413321176
45,"2. HS Grad","1. Industrial",82.6796372966372
47,"3. Some College","1. Industrial",99.6894636984864
35,"2. HS Grad","2. Information",124.720446242886
52,"2. HS Grad","2. Information",100.764272842107
62,"4. College Grad","2. Information",169.800342280671
47,"2. HS Grad","1. Industrial",82.6796372966372
40,"3. Some College","1. Industrial",136.876367635184
41,"5. Advanced Degree","2. Information",277.79948020565
48,"2. HS Grad","2. Information",118.884359339886
55,"4. College Grad","2. Information",118.884359339886
64,"2. HS Grad","2. Information",114.475713290347
29,"4. College Grad","1. Industrial",61.1875264339915
49,"3. Some College","1. Industrial",118.884359339886
32,"4. College Grad","1. Industrial",133.232350826567
41,"2. HS Grad","1. Industrial",82.6796372966372
58,"3. Some College","1. Industrial",148.413159102577
41,"3. Some College","1. Industrial",148.413159102577
34,"3. Some College","2. Information",96.9340904570115
43,"4. College Grad","2. Information",154.68529299563
23,"1. < HS Grad","2. Information",87.9810327856054
40,"5. Advanced Degree","1. Industrial",102.870246933215
46,"5. Advanced Degree","2. Information",281.745970551857
35,"4. College Grad","1. Industrial",106.921814091211
42,"5. Advanced Degree","2. Information",148.414448195605
47,"2. HS Grad","1. Industrial",111.720849360989
45,"2. HS Grad","1. Industrial",148.413159102577
34,"4. College Grad","2. Information",108.874525834712
57,"2. HS Grad","1. Industrial",104.921506533664
32,"3. Some College","2. Information",86.1737867271136
55,"2. HS Grad","2. Information",102.870246933215
22,"4. College Grad","2. Information",76.2832778539642
51,"2. HS Grad","2. Information",124.720446242886
26,"2. HS Grad","1. Industrial",66.9616443217359
27,"4. College Grad","2. Information",54.5981500331442
34,"4. College Grad","2. Information",166.324941233877
48,"2. HS Grad","2. Information",91.7016396744449
23,"2. HS Grad","1. Industrial",78.3465619952665
41,"2. HS Grad","1. Industrial",111.720849360989
49,"5. Advanced Degree","2. Information",151.591484239814
47,"5. Advanced Degree","2. Information",120.589436530402
35,"4. College Grad","1. Industrial",117.146816914805
50,"2. HS Grad","1. Industrial",81.9853178344996
55,"2. HS Grad","1. Industrial",137.590142766506
69,"2. HS Grad","1. Industrial",40.4056652596845
45,"2. HS Grad","1. Industrial",154.68529299563
40,"3. Some College","1. Industrial",154.68529299563
